interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi,nb_pieces_outlier,score_actifs,index_richesse_pca,quintile_richesse,nb_sources_revenu,eau_amelioree,cm_sexe,cm_age,cm_scolarise,cm_niveau_etudes,cm_occupation,nb_chocs
45-11-10-77,KOLDA,VELINGARA,1,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.41739439243882454,3,1,0,1,53,2,NA,8,1
56-61-21-78,THIES,M�BOUR,1,2,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,40,2,NA,0,0
76-40-23-29,KOLDA,VELINGARA,1,2,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,3,-0.6002840872733476,3,1,0,1,90,2,NA,12,3
08-79-61-37,THIES,M�BOUR,2,1,1,5,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,FALSE,8,9.730719457995813,5,1,1,1,60,1,3,3,0
79-29-04-88,ZIGUINCHOR,ZIGUINCHOR,1,3,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,FALSE,3,0.4024828057550592,5,1,0,1,72,2,NA,8,0
08-28-16-93,THIES,M�BOUR,1,3,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,56,2,NA,0,0
14-11-57-48,KOLDA,VELINGARA,1,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,0,-0.8161314281054596,2,1,0,1,40,2,NA,12,0
42-20-33-94,SEDHIOU,BOUNKILING,1,3,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,0.7938066530137736,5,1,0,1,61,2,NA,8,0
46-62-32-77,KOLDA,VELINGARA,1,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.8702238283678991,2,1,1,1,39,2,NA,8,3
40-20-84-56,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,2,73,2,NA,9,0
97-84-83-29,KOLDA,VELINGARA,1,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.41739439243882454,3,1,1,1,49,2,NA,8,3
24-15-13-10,SEDHIOU,BOUNKILING,1,3,1,8,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,5,1.694686973442982,5,1,0,1,60,2,NA,8,1
45-80-99-97,SEDHIOU,BOUNKILING,1,3,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.23179666669543836,4,1,1,1,65,1,1,8,0
78-56-75-93,THIES,M�BOUR,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,2,FALSE,1,-0.991607934532062,1,1,0,2,68,2,NA,8,0
27-54-88-47,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,-0.6002840872733476,3,1,0,1,54,2,NA,8,0
86-88-58-53,THIES,M�BOUR,1,2,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,2,-0.7216681934375103,2,1,0,2,49,1,1,9,0
59-13-03-75,SAINT LOUIS,PODOR,1,1,1,7,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,4,1.097373708597683,5,1,1,1,50,2,NA,9,0
71-01-35-66,THIES,M�BOUR,1,3,6,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.9302897587251596,5,1,0,1,50,2,NA,8,0
68-97-84-95,ZIGUINCHOR,ZIGUINCHOR,1,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,2,FALSE,1,-0.991607934532062,1,1,0,1,54,1,2,4,0
29-56-98-70,SEDHIOU,BOUNKILING,1,3,3,9,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,4,-0.02607054518011027,4,1,0,1,67,2,NA,8,0
57-08-58-57,THIES,M�BOUR,2,1,1,5,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,6.140048869709108,5,1,1,1,63,1,3,0,0
33-71-71-87,THIES,M�BOUR,1,3,6,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.1717307363381781,4,1,1,1,47,1,1,8,1
87-71-59-07,LOUGA,LINGUERE,1,4,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,65,2,NA,0,0
56-70-08-88,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,-0.147454651344273,4,1,0,1,45,2,NA,8,0
42-16-33-48,THIES,M�BOUR,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,2,-0.7216681934375103,2,1,0,1,61,2,NA,8,1
92-64-25-05,LOUGA,LINGUERE,1,4,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,1,2,54,2,NA,0,0
90-90-48-06,THIES,M�BOUR,1,1,4,5,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,4,1.097373708597683,5,1,0,1,56,2,NA,8,0
18-30-68-36,SAINT LOUIS,PODOR,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,64,2,NA,0,0
96-40-15-19,THIES,M�BOUR,1,3,1,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,0.9302897587251596,5,1,1,1,57,2,NA,8,1
47-24-78-00,SAINT LOUIS,PODOR,1,3,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,47,2,NA,0,0
29-54-92-04,THIES,M�BOUR,1,1,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,56,2,NA,8,0
34-09-98-55,THIES,M�BOUR,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,77,2,NA,8,0
32-29-03-36,THIES,M�BOUR,1,2,4,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,65,2,NA,8,0
09-60-96-20,THIES,M�BOUR,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,26,1,1,4,0
88-00-69-19,SAINT LOUIS,PODOR,1,1,1,8,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,4,0.2195931109205364,4,1,1,2,40,2,NA,0,0
66-08-27-39,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,1,-0.991607934532062,1,1,0,2,34,2,NA,8,0
18-16-71-23,THIES,M�BOUR,1,3,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,FALSE,1,-0.991607934532062,1,1,0,1,58,2,NA,8,1
80-45-20-60,LOUGA,LINGUERE,1,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,30,2,NA,5,0
30-18-55-34,ZIGUINCHOR,ZIGUINCHOR,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,2,58,2,NA,8,0
97-84-88-90,KOLDA,VELINGARA,1,1,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.8702238283678991,2,1,1,1,53,2,NA,8,3
06-15-52-28,ZIGUINCHOR,ZIGUINCHOR,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,FALSE,3,-0.6002840872733476,3,1,0,1,55,1,1,8,3
51-87-37-88,THIES,M�BOUR,1,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,66,2,NA,8,0
98-91-96-31,SEDHIOU,BOUNKILING,1,3,3,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,FALSE,3,0.0982090047563736,4,1,0,1,25,2,NA,8,3
32-84-23-57,LOUGA,LINGUERE,1,3,4,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,2,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,1,FALSE,3,0.0982090047563736,4,1,1,1,59,1,1,9,1
24-88-00-73,KOLDA,VELINGARA,1,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,-0.8161314281054596,2,1,1,2,46,2,NA,8,3
34-31-74-61,KOLDA,VELINGARA,1,4,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,0.0982090047563736,4,1,1,1,50,1,1,8,2
77-65-22-11,SEDHIOU,BOUNKILING,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,3,0.0982090047563736,4,1,0,2,57,2,NA,8,3
70-59-73-21,THIES,M�BOUR,1,1,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,FALSE,2,-0.7216681934375103,2,1,0,1,56,2,NA,8,1
53-15-97-70,KOLDA,VELINGARA,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.8702238283678991,2,1,1,1,55,2,NA,8,0
11-58-84-83,FATICK,FOUNDIOUGNE,1,3,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,FALSE,3,0.0982090047563736,4,1,1,1,56,2,NA,9,1
51-46-40-07,THIES,M�BOUR,2,3,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.9302897587251596,2,1,0,1,70,2,NA,0,0
69-65-91-07,ZIGUINCHOR,ZIGUINCHOR,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,1,-0.991607934532062,1,1,0,1,51,1,2,8,0
21-41-12-91,SEDHIOU,BOUNKILING,1,3,3,6,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,7,3.370921010599557,5,1,0,1,57,2,NA,8,3
31-65-44-53,KOLDA,VELINGARA,1,4,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,2,1,1,1,48,1,1,8,3
80-42-53-42,KOLDA,VELINGARA,1,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,0,-0.8161314281054596,2,1,0,1,40,2,NA,12,0
66-40-88-37,FATICK,FOUNDIOUGNE,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,2,45,2,NA,8,1
78-41-02-86,LOUGA,LINGUERE,1,3,4,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,1.3033631261842675,5,1,1,1,41,1,1,8,1
11-43-80-75,SEDHIOU,BOUNKILING,1,3,4,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,4,-0.02607054518011027,4,1,0,1,47,2,NA,8,0
75-36-12-71,SEDHIOU,BOUNKILING,1,3,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,3,0.0982090047563736,4,1,0,2,56,2,NA,8,3
45-60-77-83,THIES,M�BOUR,1,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,0,-0.8161314281054596,2,1,1,1,88,2,NA,0,0
92-36-52-49,KOLDA,VELINGARA,1,2,1,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,TRUE,2,-0.8702238283678991,2,1,1,1,55,2,NA,8,3
85-97-57-07,SEDHIOU,BOUNKILING,1,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,2,-0.42480758084674514,3,1,0,1,30,1,1,8,0
41-20-56-86,SEDHIOU,BOUNKILING,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,2,1,0,2,50,2,NA,8,3
99-36-19-11,LOUGA,LINGUERE,1,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,35,2,NA,4,1
40-69-66-30,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,-0.147454651344273,4,1,0,1,52,2,NA,8,0
21-98-21-80,SEDHIOU,BOUNKILING,1,3,3,7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,5,2.940746618374817,5,1,1,1,22,1,1,8,3
67-72-78-46,THIES,M�BOUR,1,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,44,2,NA,8,0
25-33-75-40,KOLDA,VELINGARA,1,2,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,1,-0.991607934532062,1,1,1,2,35,2,NA,8,3
45-98-09-38,KOLDA,VELINGARA,1,1,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,3,-0.2960102862746618,4,1,0,2,65,2,NA,0,3
26-24-57-93,KOLDA,VELINGARA,1,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,4,-0.02607054518011027,4,1,1,1,46,1,1,8,2
97-93-48-87,FATICK,FOUNDIOUGNE,1,3,3,10,2,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,FALSE,6,2.773607745754257,5,1,1,1,45,2,NA,9,0
55-22-78-62,THIES,M�BOUR,1,4,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,46,2,NA,8,0
03-19-49-44,KOLDA,VELINGARA,1,3,1,6,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,7,6.0331278907183155,5,1,1,1,56,1,1,8,2
26-03-66-19,SEDHIOU,BOUNKILING,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,-0.991607934532062,1,0,0,NA,NA,NA,NA,NA,0
20-33-37-49,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,59,1,1,9,0
35-23-40-45,ZIGUINCHOR,ZIGUINCHOR,1,2,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,FALSE,1,-0.991607934532062,1,1,1,1,43,1,2,9,2
83-07-38-80,THIES,M�BOUR,1,2,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,2,-0.7216681934375103,2,1,1,1,71,2,NA,0,2
53-56-32-64,LOUGA,LINGUERE,1,4,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,28,2,NA,8,0
27-97-16-71,SEDHIOU,BOUNKILING,1,3,1,1,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,FALSE,4,1.2002294998197112,5,1,0,2,56,2,NA,0,0
24-09-31-27,LOUGA,LINGUERE,1,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,58,2,NA,9,1
20-73-18-62,ZIGUINCHOR,ZIGUINCHOR,1,3,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,FALSE,1,-0.991607934532062,1,1,1,1,51,1,2,0,2
21-00-16-03,SEDHIOU,BOUNKILING,1,3,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.8702238283678991,2,1,0,1,55,2,NA,8,0
16-52-55-13,ZIGUINCHOR,ZIGUINCHOR,1,2,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,60,1,1,9,3
68-24-00-29,KOLDA,VELINGARA,1,4,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,3,1,0,1,36,2,NA,8,0
66-30-94-15,THIES,M�BOUR,1,1,1,14,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,TRUE,3,0.0982090047563736,4,1,1,1,72,1,1,0,1
67-12-60-29,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,80,2,NA,8,0
28-80-70-88,SEDHIOU,BOUNKILING,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,56,2,NA,8,0
74-64-30-08,ZIGUINCHOR,ZIGUINCHOR,1,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,2,76,2,NA,0,0
78-89-51-16,THIES,M�BOUR,1,3,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,67,2,NA,0,0
15-23-77-70,SEDHIOU,BOUNKILING,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,3,1,0,1,26,2,NA,8,0
13-85-48-93,THIES,M�BOUR,1,3,6,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,2,1,1,1,65,2,NA,8,1
12-06-81-22,THIES,M�BOUR,1,3,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,1,1,55,2,NA,8,0
46-27-38-10,ZIGUINCHOR,ZIGUINCHOR,1,2,2,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,FALSE,2,-0.1717307363381781,4,1,1,1,61,1,1,9,0
20-23-45-13,KOLDA,VELINGARA,1,4,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,1,60,2,NA,8,2
53-10-04-49,THIES,M�BOUR,1,1,3,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,2,-0.7216681934375103,2,1,1,1,43,1,1,8,1
51-16-75-82,LOUGA,LINGUERE,1,4,6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,2,1,1,1,36,2,NA,9,1
11-00-08-65,SEDHIOU,BOUNKILING,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,65,2,NA,8,0
13-98-85-62,KOLDA,VELINGARA,1,4,1,6,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,-0.6002840872733476,3,1,1,1,63,2,NA,8,3
95-04-43-18,LOUGA,LINGUERE,1,4,6,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,FALSE,3,0.2774965104037987,4,1,1,2,52,2,NA,0,2
93-45-34-09,THIES,M�BOUR,1,3,6,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,64,2,NA,0,1
48-06-79-34,SEDHIOU,BOUNKILING,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,2,1,0,1,50,1,1,8,0
