interview__key,numero_ind,sexe,age,lien_cm,statut_matri,scolarise,niveau_etudes,occupation,age_enfant,poids_enfant,taille_enfant,pb_enfant,oedeme_enfant,enfant_cible,malnutrition,region,departement,milieu
28-59-96-25,5,2,4,10,4,NA,NA,NA,48,"09,83","088,56",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
28-59-96-25,6,2,4,11,4,NA,NA,NA,48,"08,76","089,75",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
28-59-96-25,7,1,2,11,4,NA,NA,NA,27,"06,56","085,06",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
28-59-96-25,8,2,2,10,4,NA,NA,NA,24,"06,67","085,04",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
94-57-09-02,1,1,50,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,2,2,36,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,3,2,30,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,4,1,23,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,5,1,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,6,1,14,3,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,7,1,14,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,8,1,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,9,1,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
94-57-09-02,10,1,2,3,4,NA,NA,NA,20,"09,90","081,50",NA,2,TRUE,0,FATICK,FOUNDIOUGNE,1
94-57-09-02,12,2,1,3,4,NA,NA,NA,13,"08,20","071,60",NA,2,TRUE,0,FATICK,FOUNDIOUGNE,1
40-35-27-23,1,1,76,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,2,2,49,2,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,3,1,45,3,1,1,4,3,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,4,1,34,3,4,1,3,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,5,2,25,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,6,2,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,7,1,14,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,8,2,12,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,9,2,19,11,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,10,1,17,11,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,11,1,15,11,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
40-35-27-23,12,1,3,12,4,NA,NA,NA,36,"14,20","097,40",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
40-35-27-23,13,1,1,12,4,NA,NA,NA,15,"07,90","073,50",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
40-35-27-23,14,1,8,13,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
57-45-67-04,1,1,49,1,2,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,2,2,35,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,3,2,9,3,2,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,4,1,6,3,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,5,2,32,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,6,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,7,1,7,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,8,2,30,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,9,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
57-45-67-04,10,2,5,3,4,NA,NA,NA,48,"75,50","056,90",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
68-77-48-49,1,2,50,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
68-77-48-49,2,2,35,5,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
68-77-48-49,3,2,2,6,4,NA,NA,NA,19,"09,00","075,00",NA,2,TRUE,0,FATICK,FOUNDIOUGNE,1
68-77-48-49,4,2,20,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
68-77-48-49,5,1,54,11,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
43-19-66-70,1,2,63,1,3,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,2,2,17,3,4,1,2,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,4,1,16,3,4,2,NA,5,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,5,1,13,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,6,2,17,11,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,7,2,15,11,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,9,2,24,5,3,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,11,2,6,11,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
43-19-66-70,12,1,4,11,4,NA,NA,NA,48,"09,45","087,95",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
43-19-66-70,13,2,2,11,4,NA,NA,NA,15,"06,55","065,78",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
99-70-99-36,1,1,47,1,1,1,3,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,2,2,34,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,3,1,18,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,4,2,16,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,5,2,14,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,6,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,7,1,6,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
99-70-99-36,8,1,5,3,4,NA,NA,NA,54,"20,40","121,30",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
99-70-99-36,9,2,3,3,4,NA,NA,NA,45,"14,50","093,60",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
99-70-99-36,10,1,25,12,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
08-24-25-99,1,2,51,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,2,1,34,3,2,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,3,1,26,3,3,1,3,4,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,4,1,14,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,5,2,13,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,6,1,7,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,7,2,3,6,4,NA,NA,NA,44,"13,50","097,60",NA,2,TRUE,0,FATICK,FOUNDIOUGNE,1
08-24-25-99,8,2,25,9,2,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
08-24-25-99,9,2,18,9,2,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
88-21-15-78,1,1,41,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,2,2,34,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,3,2,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,4,2,5,3,4,NA,NA,NA,48,"07,50","101,40",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
88-21-15-78,5,1,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,6,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,7,2,30,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,8,2,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,9,1,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,10,1,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,11,1,14,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,12,1,5,3,4,NA,NA,NA,18,"09,67","112,00",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
88-21-15-78,13,2,25,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
88-21-15-78,14,1,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
74-55-22-16,1,2,30,1,1,1,3,12,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,2,1,40,2,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,3,2,3,3,4,NA,NA,NA,36,"12,45","099,57",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
74-55-22-16,4,2,60,11,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,5,2,56,11,3,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,6,1,22,11,4,2,NA,5,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,7,2,15,11,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,8,1,10,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
74-55-22-16,9,2,5,11,4,NA,NA,NA,50,"12,65","104,30",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
12-20-65-96,1,1,42,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,2,2,30,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,3,2,23,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,4,2,15,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,5,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,6,2,6,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,7,1,2,3,4,NA,NA,NA,14,"09,00","075,90",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
12-20-65-96,8,2,75,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-20-65-96,9,1,45,5,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
22-49-85-82,1,2,68,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
22-49-85-82,2,1,33,3,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
22-49-85-82,3,2,25,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
22-49-85-82,4,1,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
22-49-85-82,5,2,9,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
22-49-85-82,6,2,4,6,4,NA,NA,NA,37,"13,60","095,00",NA,2,TRUE,0,FATICK,FOUNDIOUGNE,1
22-49-85-82,8,2,20,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
22-49-85-82,9,2,18,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FATICK,FOUNDIOUGNE,1
92-83-17-58,1,1,71,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
92-83-17-58,2,2,54,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
92-83-17-58,3,1,21,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
92-83-17-58,4,1,19,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
92-83-17-58,5,2,10,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
92-83-17-58,6,2,17,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
92-83-17-58,7,1,1,10,4,NA,NA,NA,18,"08,60","079,00",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
55-82-44-87,1,1,68,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,2,2,50,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,3,1,45,3,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,4,2,30,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,5,1,15,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,6,1,13,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,7,1,10,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,8,1,8,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
55-82-44-87,9,1,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
39-75-72-35,1,1,46,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,NA
39-75-72-35,2,2,45,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,NA
39-75-72-35,3,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,NA
42-00-89-19,1,1,83,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,2,2,60,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,3,2,38,3,3,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,4,1,32,3,1,2,NA,1,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,5,1,30,3,4,1,4,1,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,6,1,24,3,4,1,3,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,7,1,20,3,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,8,2,18,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,9,2,6,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,10,2,3,6,4,NA,NA,NA,48,"15,90","102,80",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
42-00-89-19,11,2,1,6,4,NA,NA,NA,6,"07,50","065,00",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
42-00-89-19,12,1,8,12,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
42-00-89-19,13,1,14,12,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
12-44-98-96,1,1,40,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
12-44-98-96,2,2,35,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
12-44-98-96,4,2,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
12-44-98-96,5,1,13,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
12-44-98-96,6,2,10,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
12-44-98-96,7,1,8,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
12-44-98-96,8,1,0,7,4,NA,NA,NA,1,"06,00","057,20",NA,2,FALSE,NA,KOLDA,VELINGARA,1
71-32-29-43,1,1,59,1,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
71-32-29-43,2,1,29,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
71-32-29-43,3,2,28,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
71-32-29-43,4,2,3,10,1,NA,NA,NA,23,"13,20","100,00",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
71-32-29-43,5,1,2,10,4,NA,NA,NA,23,"08,90","079,50",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
28-12-08-16,1,1,39,1,1,1,3,4,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,2,2,22,2,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,3,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,4,1,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,5,1,7,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,6,1,3,3,4,NA,NA,NA,39,"12,30","094,70",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
28-12-08-16,7,1,13,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,8,1,12,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-12-08-16,9,2,7,12,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
54-10-35-98,1,1,60,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
54-10-35-98,2,2,45,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
54-10-35-98,3,1,24,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
54-10-35-98,4,1,19,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
54-10-35-98,5,1,17,3,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
54-10-35-98,6,1,2,10,4,NA,NA,NA,24,"08,70","009,20",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
86-34-32-16,1,1,52,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,2,2,40,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,3,2,16,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,4,2,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,5,1,40,5,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,6,2,37,11,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,7,2,4,6,4,NA,NA,NA,51,"12,90","101,60",NA,2,TRUE,0,LOUGA,LINGUERE,1
86-34-32-16,8,1,0,6,4,NA,NA,NA,13,"08,40","076,80",NA,2,TRUE,0,LOUGA,LINGUERE,1
86-34-32-16,9,2,68,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,10,2,60,5,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
86-34-32-16,11,2,8,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
41-64-01-98,1,1,66,1,2,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,2,2,63,2,2,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,3,1,45,3,2,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,4,2,31,3,1,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,5,2,55,2,2,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,6,1,28,11,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,7,2,34,9,2,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,8,2,19,7,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,9,1,17,7,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,10,2,15,7,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,11,2,12,7,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,12,1,9,7,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,13,1,7,7,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,14,1,3,7,4,NA,NA,NA,42,"15,00","093,30",NA,2,TRUE,0,KOLDA,VELINGARA,1
41-64-01-98,15,2,15,9,2,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,16,1,62,5,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,17,2,51,2,2,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,18,2,24,11,2,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,19,2,35,9,1,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,20,2,18,7,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,21,1,16,7,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,22,1,14,7,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,23,2,10,7,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,24,2,26,9,1,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,25,2,11,7,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,26,2,8,7,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
41-64-01-98,27,2,4,7,4,NA,NA,NA,55,"14,30","101,10",NA,2,TRUE,0,KOLDA,VELINGARA,1
