interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi
29-83-41-02,KOLDA,MEDINA YORO,1,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2
83-46-12-48,LOUGA,LINGUERE,1,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
28-74-56-64,THIES,TIVAOUANE,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94-50-71-27,LOUGA,LINGUERE,1,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2
40-64-66-65,LOUGA,LINGUERE,1,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,2
27-83-09-37,THIES,TIVAOUANE,2,3,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26-90-90-85,LOUGA,LINGUERE,1,2,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
25-98-81-74,ZIGUINCHOR,BIGNONA,1,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
63-84-04-84,LOUGA,LINGUERE,1,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2
33-85-17-85,LOUGA,LINGUERE,1,2,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2
98-07-85-26,THIES,TIVAOUANE,1,2,6,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92-84-84-18,TAMBACOUNDA,GOUDIRY,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78-76-79-06,LOUGA,LINGUERE,1,2,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
75-47-64-97,LOUGA,LINGUERE,1,3,6,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1
13-66-25-68,ZIGUINCHOR,BIGNONA,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
52-32-32-90,KOLDA,MEDINA YORO,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2
42-22-30-58,LOUGA,LINGUERE,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1
99-92-80-55,THIES,TIVAOUANE,1,3,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
65-82-21-35,KOLDA,MEDINA YORO,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2
19-17-57-38,KOLDA,MEDINA YORO,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
81-88-70-50,TAMBACOUNDA,GOUDIRY,1,4,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43-10-31-22,THIES,TIVAOUANE,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
05-22-07-67,LOUGA,LINGUERE,1,4,6,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80-69-84-75,LOUGA,LINGUERE,1,2,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
35-83-24-87,THIES,TIVAOUANE,1,1,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2
00-12-87-35,TAMBACOUNDA,GOUDIRY,1,3,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
98-49-75-73,KOLDA,MEDINA YORO,1,4,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1
87-04-01-48,THIES,TIVAOUANE,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
82-19-59-07,KOLDA,MEDINA YORO,1,4,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
81-46-81-24,LOUGA,LINGUERE,1,3,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22-75-07-73,KOLDA,MEDINA YORO,1,3,3,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
61-97-98-59,ZIGUINCHOR,OUSSOUYE,1,3,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,1
59-98-54-55,TAMBACOUNDA,GOUDIRY,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85-18-99-23,KOLDA,KOLDA,1,3,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
73-56-63-28,ZIGUINCHOR,OUSSOUYE,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1
13-05-36-81,LOUGA,LINGUERE,1,3,2,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
03-80-87-90,ZIGUINCHOR,OUSSOUYE,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26-95-96-18,KOLDA,KOLDA,1,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
29-89-65-16,KAFFRINE,BIRKELANE,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
22-38-39-03,LOUGA,LINGUERE,1,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42-34-78-97,KOLDA,KOLDA,1,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
30-94-85-02,TAMBACOUNDA,GOUDIRY,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50-81-66-48,ZIGUINCHOR,BIGNONA,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45-90-42-39,KOLDA,KOLDA,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70-16-66-58,KOLDA,MEDINA YORO,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2
75-27-53-67,KOLDA,KOLDA,1,3,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2
99-28-39-30,TAMBACOUNDA,GOUDIRY,1,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
76-96-54-36,KAFFRINE,BIRKELANE,1,3,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
27-21-43-16,KOLDA,KOLDA,2,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
53-23-28-27,ZIGUINCHOR,BIGNONA,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
99-66-03-87,ZIGUINCHOR,BIGNONA,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
09-14-29-39,KOLDA,MEDINA YORO,1,4,6,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2
22-33-39-35,KAFFRINE,BIRKELANE,1,3,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
24-00-40-35,KOLDA,MEDINA YORO,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,2
46-08-78-37,ZIGUINCHOR,BIGNONA,1,2,7,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
21-07-67-56,TAMBACOUNDA,GOUDIRY,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
53-28-63-87,THIES,TIVAOUANE,2,3,1,10,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
84-73-40-54,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
04-64-48-01,TAMBACOUNDA,GOUDIRY,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73-83-53-03,KOLDA,VELINGARA,2,1,1,17,2,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63-02-44-65,ZIGUINCHOR,BIGNONA,1,3,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
96-43-50-78,ZIGUINCHOR,BIGNONA,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
40-21-96-37,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
09-43-89-57,LOUGA,KEBEMER,1,3,5,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2
24-51-98-47,TAMBACOUNDA,GOUDIRY,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
01-85-29-39,TAMBACOUNDA,GOUDIRY,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20-16-33-92,ZIGUINCHOR,BIGNONA,1,2,5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37-29-33-36,ZIGUINCHOR,BIGNONA,1,3,3,1,3,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
09-94-99-51,ZIGUINCHOR,BIGNONA,1,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89-43-93-60,ZIGUINCHOR,BIGNONA,1,3,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
78-05-60-53,ZIGUINCHOR,BIGNONA,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
72-55-61-69,KAFFRINE,BIRKELANE,NA,4,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79-86-57-68,LOUGA,LINGUERE,1,3,6,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2
30-82-25-73,ZIGUINCHOR,OUSSOUYE,1,2,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
57-89-53-05,THIES,TIVAOUANE,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
09-57-14-31,LOUGA,LINGUERE,1,3,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,1
44-53-98-42,THIES,TIVAOUANE,1,1,1,5,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
64-00-35-90,LOUGA,KEBEMER,1,4,4,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
02-17-82-76,THIES,TIVAOUANE,1,2,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47-05-58-37,ZIGUINCHOR,BIGNONA,1,3,1,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38-64-68-86,ZIGUINCHOR,BIGNONA,1,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1
62-95-86-18,ZIGUINCHOR,OUSSOUYE,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
97-91-30-58,TAMBACOUNDA,GOUDIRY,1,4,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
60-31-04-11,ZIGUINCHOR,ZIGUINCHOR,1,3,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,2
67-27-94-57,ZIGUINCHOR,BIGNONA,1,2,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
41-02-43-57,KOLDA,KOLDA,1,4,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
94-51-44-20,ZIGUINCHOR,BIGNONA,1,2,7,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
28-57-42-53,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2
55-71-13-02,TAMBACOUNDA,TAMBACOUNDA,1,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75-28-45-13,KAFFRINE,BIRKELANE,1,4,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74-25-26-31,TAMBACOUNDA,TAMBACOUNDA,1,4,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59-63-55-09,KAFFRINE,BIRKELANE,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78-39-13-64,TAMBACOUNDA,GOUDIRY,1,4,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55-84-35-37,KOLDA,KOLDA,1,4,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2
92-63-77-72,TAMBACOUNDA,GOUDIRY,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
88-94-11-68,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
27-07-11-00,TAMBACOUNDA,GOUDIRY,1,1,1,16,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
84-42-97-16,TAMBACOUNDA,GOUDIRY,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
28-45-11-73,LOUGA,LINGUERE,1,4,7,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37-25-95-95,TAMBACOUNDA,GOUDIRY,1,1,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,2
00-22-44-59,TAMBACOUNDA,GOUDIRY,1,3,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
01-46-22-13,ZIGUINCHOR,BIGNONA,1,3,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
83-32-64-55,ZIGUINCHOR,BIGNONA,1,2,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
66-91-64-12,ZIGUINCHOR,BIGNONA,1,3,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
35-56-82-32,TAMBACOUNDA,TAMBACOUNDA,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
31-25-84-44,ZIGUINCHOR,BIGNONA,1,2,6,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,8,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
66-16-41-04,THIES,TIVAOUANE,2,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
83-70-45-36,TAMBACOUNDA,GOUDIRY,1,4,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
87-11-12-53,TAMBACOUNDA,GOUDIRY,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
70-15-61-07,ZIGUINCHOR,BIGNONA,1,3,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
69-21-20-36,ZIGUINCHOR,BIGNONA,1,2,6,7,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41-11-71-95,ZIGUINCHOR,BIGNONA,1,2,7,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1
98-70-78-64,TAMBACOUNDA,GOUDIRY,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
07-07-80-77,ZIGUINCHOR,OUSSOUYE,1,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
56-72-86-60,ZIGUINCHOR,BIGNONA,1,3,3,8,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
57-71-17-90,TAMBACOUNDA,TAMBACOUNDA,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
07-48-42-27,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
84-58-28-46,KOLDA,VELINGARA,2,3,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90-80-20-43,KOLDA,KOLDA,1,4,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
57-33-98-39,KAFFRINE,BIRKELANE,1,4,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94-24-71-92,KAFFRINE,BIRKELANE,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13-12-43-06,TAMBACOUNDA,GOUDIRY,1,1,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
38-79-16-96,TAMBACOUNDA,GOUDIRY,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42-17-29-86,LOUGA,KEBEMER,1,2,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
78-56-51-12,KAFFRINE,BIRKELANE,1,3,1,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15-59-60-78,ZIGUINCHOR,BIGNONA,1,3,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
65-42-64-73,KOLDA,MEDINA YORO,1,2,6,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,9,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,2
03-29-91-42,ZIGUINCHOR,BIGNONA,1,2,6,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
25-21-24-06,LOUGA,LINGUERE,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2
66-18-61-46,KAFFRINE,BIRKELANE,1,1,1,6,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
70-15-59-83,TAMBACOUNDA,GOUDIRY,1,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
38-38-35-92,TAMBACOUNDA,GOUDIRY,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45-95-02-23,TAMBACOUNDA,GOUDIRY,1,4,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
66-15-14-01,TAMBACOUNDA,TAMBACOUNDA,1,4,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97-52-09-17,ZIGUINCHOR,BIGNONA,1,3,3,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
05-28-32-51,TAMBACOUNDA,GOUDIRY,1,4,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
